symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
PLTR.US_9,"May 6, 2024, 7:32:00 PM",24.83,24.86,24.86,24.82,509.0,6,2024-05-06 19:32:00,41.0162321129505,HOLD,
PLTR.US_9,"May 6, 2024, 7:33:00 PM",24.87,24.88,24.88,24.87,248.0,6,2024-05-06 19:33:00,47.14158247223577,HOLD,
PLTR.US_9,"May 6, 2024, 7:34:00 PM",24.88,24.89,24.9,24.88,586.0,6,2024-05-06 19:34:00,49.99754459589473,HOLD,
PLTR.US_9,"May 6, 2024, 7:35:00 PM",24.9,24.93,24.93,24.9,622.0,6,2024-05-06 19:35:00,59.60160841606633,HOLD,
PLTR.US_9,"May 6, 2024, 7:36:00 PM",24.94,24.96,24.96,24.94,541.0,6,2024-05-06 19:36:00,65.12748218153163,HOLD,
PLTR.US_9,"May 6, 2024, 7:37:00 PM",24.95,24.93,24.95,24.92,394.0,6,2024-05-06 19:37:00,56.609804100965015,HOLD,
PLTR.US_9,"May 6, 2024, 7:38:00 PM",24.93,24.93,24.93,24.93,305.0,6,2024-05-06 19:38:00,56.609804100965015,HOLD,
PLTR.US_9,"May 6, 2024, 7:39:00 PM",24.93,24.92,24.93,24.92,394.0,6,2024-05-06 19:39:00,53.7732731819062,HOLD,
PLTR.US_9,"May 6, 2024, 7:40:00 PM",24.93,24.95,24.95,24.92,522.0,6,2024-05-06 19:40:00,60.332396203967704,HOLD,
PLTR.US_9,"May 6, 2024, 7:41:00 PM",24.96,24.96,24.96,24.95,364.0,6,2024-05-06 19:41:00,62.29409975325962,HOLD,
PLTR.US_9,"May 6, 2024, 7:42:00 PM",24.97,25.02,25.02,24.96,759.0,6,2024-05-06 19:42:00,71.57261133026158,HOLD,
PLTR.US_9,"May 6, 2024, 7:43:00 PM",25.02,25.01,25.05,25.01,612.0,6,2024-05-06 19:43:00,68.48307240920327,HOLD,
PLTR.US_9,"May 6, 2024, 7:44:00 PM",25.01,25.01,25.03,25.01,691.0,6,2024-05-06 19:44:00,68.48307240920329,HOLD,
PLTR.US_9,"May 6, 2024, 7:45:00 PM",25.01,25.0,25.02,25.0,367.0,6,2024-05-06 19:45:00,65.08365783928149,HOLD,
PLTR.US_9,"May 6, 2024, 7:46:00 PM",24.99,25.02,25.02,24.99,375.0,6,2024-05-06 19:46:00,68.52129784259118,HOLD,
PLTR.US_9,"May 6, 2024, 7:47:00 PM",25.02,25.03,25.03,25.01,683.0,6,2024-05-06 19:47:00,70.13829389695795,HOLD,
PLTR.US_9,"May 6, 2024, 7:48:00 PM",25.04,25.03,25.06,25.03,723.0,6,2024-05-06 19:48:00,70.13829389695795,HOLD,
PLTR.US_9,"May 6, 2024, 7:49:00 PM",25.03,25.05,25.05,25.03,283.0,6,2024-05-06 19:49:00,73.43998083638813,HOLD,
PLTR.US_9,"May 6, 2024, 7:50:00 PM",25.04,25.03,25.04,25.03,435.0,6,2024-05-06 19:50:00,65.4765575906165,HOLD,
PLTR.US_9,"May 6, 2024, 7:51:00 PM",25.02,25.01,25.02,25.01,211.0,6,2024-05-06 19:51:00,58.498929070825376,HOLD,
PLTR.US_9,"May 6, 2024, 7:52:00 PM",25.0,25.02,25.02,25.0,445.0,6,2024-05-06 19:52:00,60.79670295333611,HOLD,
PLTR.US_9,"May 6, 2024, 7:53:00 PM",25.02,25.05,25.05,25.02,598.0,6,2024-05-06 19:53:00,66.85298803298102,HOLD,
PLTR.US_9,"May 6, 2024, 7:54:00 PM",25.06,25.04,25.06,25.03,503.0,6,2024-05-06 19:54:00,63.269159582710365,HOLD,
PLTR.US_9,"May 6, 2024, 7:55:00 PM",25.04,25.04,25.05,25.04,547.0,6,2024-05-06 19:55:00,63.26915958271037,HOLD,
PLTR.US_9,"May 6, 2024, 7:56:00 PM",25.03,25.03,25.04,25.03,300.0,6,2024-05-06 19:56:00,59.4151819362908,HOLD,
PLTR.US_9,"May 6, 2024, 7:57:00 PM",25.04,25.07,25.07,25.04,559.0,6,2024-05-06 19:57:00,67.99359101528698,HOLD,
PLTR.US_9,"May 6, 2024, 7:58:00 PM",25.07,25.11,25.11,25.07,568.0,6,2024-05-06 19:58:00,74.0314564214601,HOLD,
PLTR.US_9,"May 6, 2024, 7:59:00 PM",25.1,25.09,25.1,25.09,589.0,6,2024-05-06 19:59:00,67.07236144490194,HOLD,
PLTR.US_9,"May 6, 2024, 8:00:00 PM",25.08,25.11,25.12,25.08,863.0,6,2024-05-06 20:00:00,70.15807745831202,HOLD,
PLTR.US_9,"May 6, 2024, 8:01:00 PM",25.11,25.11,25.12,25.11,364.0,6,2024-05-06 20:01:00,70.15807745831201,HOLD,
PLTR.US_9,"May 6, 2024, 8:02:00 PM",25.1,25.11,25.12,25.08,666.0,6,2024-05-06 20:02:00,70.15807745831201,HOLD,
PLTR.US_9,"May 6, 2024, 8:03:00 PM",25.11,25.08,25.11,25.08,442.0,6,2024-05-06 20:03:00,59.10058905736987,HOLD,
PLTR.US_9,"May 6, 2024, 8:04:00 PM",25.07,25.05,25.07,25.05,531.0,6,2024-05-06 20:04:00,50.36828821383871,HOLD,
PLTR.US_9,"May 6, 2024, 8:05:00 PM",25.05,25.05,25.06,25.05,483.0,6,2024-05-06 20:05:00,50.36828821383872,HOLD,
PLTR.US_9,"May 6, 2024, 8:06:00 PM",25.06,25.08,25.08,25.06,531.0,6,2024-05-06 20:06:00,57.89574450897326,HOLD,
PLTR.US_9,"May 6, 2024, 8:07:00 PM",25.08,25.06,25.08,25.04,330.0,6,2024-05-06 20:07:00,52.100973812174324,HOLD,
PLTR.US_9,"May 6, 2024, 8:08:00 PM",25.05,25.05,25.05,25.05,552.0,6,2024-05-06 20:08:00,49.382498692267326,HOLD,
PLTR.US_9,"May 6, 2024, 8:09:00 PM",25.06,25.07,25.07,25.06,466.0,6,2024-05-06 20:09:00,54.594566197915505,HOLD,
PLTR.US_9,"May 6, 2024, 8:10:00 PM",25.07,25.06,25.1,25.06,585.0,6,2024-05-06 20:10:00,51.668412481452755,HOLD,
PLTR.US_9,"May 6, 2024, 8:11:00 PM",25.05,25.04,25.05,25.04,247.0,6,2024-05-06 20:11:00,46.218536858372495,HOLD,
PLTR.US_9,"May 6, 2024, 8:12:00 PM",25.04,25.01,25.04,25.01,422.0,6,2024-05-06 20:12:00,39.36713788170126,HOLD,
PLTR.US_9,"May 6, 2024, 8:13:00 PM",25.01,25.0,25.01,25.0,215.0,6,2024-05-06 20:13:00,37.337672098933474,HOLD,
PLTR.US_9,"May 6, 2024, 8:14:00 PM",25.0,25.01,25.01,25.0,328.0,6,2024-05-06 20:14:00,40.700404497766634,HOLD,
PLTR.US_9,"May 6, 2024, 8:15:00 PM",25.01,25.01,25.01,25.0,365.0,6,2024-05-06 20:15:00,40.700404497766634,HOLD,
PLTR.US_9,"May 6, 2024, 8:16:00 PM",25.01,25.01,25.02,25.01,442.0,6,2024-05-06 20:16:00,40.70040449776663,HOLD,
PLTR.US_9,"May 6, 2024, 8:17:00 PM",25.02,25.02,25.02,25.01,370.0,6,2024-05-06 20:17:00,44.65364183104562,HOLD,
PLTR.US_9,"May 6, 2024, 8:18:00 PM",25.03,25.05,25.05,25.02,444.0,6,2024-05-06 20:18:00,54.633989794175754,HOLD,
PLTR.US_9,"May 6, 2024, 8:19:00 PM",25.03,25.03,25.03,25.03,262.0,6,2024-05-06 20:19:00,48.253073582904406,HOLD,
PLTR.US_9,"May 6, 2024, 8:20:00 PM",25.03,25.02,25.03,25.02,296.0,6,2024-05-06 20:20:00,45.34054906981921,HOLD,
PLTR.US_9,"May 6, 2024, 8:21:00 PM",25.02,25.02,25.02,25.02,185.0,6,2024-05-06 20:21:00,45.34054906981921,HOLD,
PLTR.US_9,"May 6, 2024, 8:22:00 PM",25.01,24.96,25.01,24.96,671.0,6,2024-05-06 20:22:00,31.525703936088433,HOLD,
PLTR.US_9,"May 6, 2024, 8:23:00 PM",24.96,24.96,24.96,24.96,299.0,6,2024-05-06 20:23:00,31.525703936088433,HOLD,
PLTR.US_9,"May 6, 2024, 8:24:00 PM",24.96,25.0,25.0,24.96,501.0,6,2024-05-06 20:24:00,45.035171531722995,HOLD,
PLTR.US_9,"May 6, 2024, 8:25:00 PM",25.0,25.0,25.03,24.99,618.0,6,2024-05-06 20:25:00,45.03517153172299,HOLD,
PLTR.US_9,"May 6, 2024, 8:26:00 PM",25.01,25.01,25.03,25.01,365.0,6,2024-05-06 20:26:00,48.1307781691594,HOLD,
PLTR.US_9,"May 6, 2024, 8:27:00 PM",25.01,25.03,25.03,25.01,233.0,6,2024-05-06 20:27:00,53.84904322380747,HOLD,
PLTR.US_9,"May 6, 2024, 8:28:00 PM",25.03,25.07,25.08,25.03,889.0,6,2024-05-06 20:28:00,62.857465999144814,HOLD,
PLTR.US_9,"May 6, 2024, 8:29:00 PM",25.07,25.08,25.08,25.07,427.0,6,2024-05-06 20:29:00,64.74965335819105,HOLD,
PLTR.US_9,"May 6, 2024, 8:30:00 PM",25.08,25.09,25.11,25.08,463.0,6,2024-05-06 20:30:00,66.62020196116687,HOLD,
PLTR.US_9,"May 6, 2024, 8:31:00 PM",25.09,25.1,25.11,25.09,590.0,6,2024-05-06 20:31:00,68.46116046611333,HOLD,
PLTR.US_9,"May 6, 2024, 8:32:00 PM",25.1,25.1,25.1,25.08,455.0,6,2024-05-06 20:32:00,68.46116046611334,HOLD,
PLTR.US_9,"May 6, 2024, 8:33:00 PM",25.1,25.1,25.1,25.1,288.0,6,2024-05-06 20:33:00,68.46116046611334,HOLD,
PLTR.US_9,"May 6, 2024, 8:34:00 PM",25.1,25.1,25.1,25.09,518.0,6,2024-05-06 20:34:00,68.46116046611334,HOLD,
PLTR.US_9,"May 6, 2024, 8:35:00 PM",25.1,25.09,25.11,25.09,312.0,6,2024-05-06 20:35:00,63.346098412526175,HOLD,
PLTR.US_9,"May 6, 2024, 8:36:00 PM",25.08,25.09,25.09,25.07,669.0,6,2024-05-06 20:36:00,63.34609841252619,HOLD,
PLTR.US_9,"May 6, 2024, 8:37:00 PM",25.08,25.08,25.08,25.08,212.0,6,2024-05-06 20:37:00,58.09410596227994,HOLD,
PLTR.US_9,"May 6, 2024, 8:38:00 PM",25.08,25.06,25.08,25.06,647.0,6,2024-05-06 20:38:00,49.13232685405339,HOLD,
PLTR.US_9,"May 6, 2024, 8:39:00 PM",25.05,25.07,25.07,25.05,363.0,6,2024-05-06 20:39:00,53.110641623431334,HOLD,
PLTR.US_9,"May 6, 2024, 8:40:00 PM",25.06,25.08,25.08,25.06,480.0,6,2024-05-06 20:40:00,56.824988167697384,HOLD,
PLTR.US_9,"May 6, 2024, 8:41:00 PM",25.09,25.1,25.1,25.09,350.0,6,2024-05-06 20:41:00,63.232569047865084,HOLD,
PLTR.US_9,"May 6, 2024, 8:42:00 PM",25.1,25.1,25.12,25.1,450.0,6,2024-05-06 20:42:00,63.23256904786509,HOLD,
PLTR.US_9,"May 6, 2024, 8:43:00 PM",25.1,25.12,25.12,25.1,240.0,6,2024-05-06 20:43:00,68.82994601443504,HOLD,
PLTR.US_9,"May 6, 2024, 8:44:00 PM",25.12,25.15,25.16,25.12,635.0,6,2024-05-06 20:44:00,75.08770638777222,SELL,25.15
PLTR.US_9,"May 6, 2024, 8:45:00 PM",25.16,25.12,25.16,25.12,691.0,6,2024-05-06 20:45:00,61.50504689277953,HOLD,
PLTR.US_9,"May 6, 2024, 8:46:00 PM",25.12,25.13,25.13,25.1,331.0,6,2024-05-06 20:46:00,63.89947045589315,HOLD,
PLTR.US_9,"May 6, 2024, 8:47:00 PM",25.12,25.14,25.14,25.12,759.0,6,2024-05-06 20:47:00,66.21132760836448,HOLD,
PLTR.US_9,"May 6, 2024, 8:48:00 PM",25.14,25.16,25.16,25.14,423.0,6,2024-05-06 20:48:00,70.38385024718826,HOLD,
PLTR.US_9,"May 6, 2024, 8:49:00 PM",25.17,25.17,25.17,25.16,605.0,6,2024-05-06 20:49:00,72.2674152480051,HOLD,
PLTR.US_9,"May 6, 2024, 8:50:00 PM",25.18,25.16,25.18,25.16,567.0,6,2024-05-06 20:50:00,67.54221723049652,HOLD,
PLTR.US_9,"May 6, 2024, 8:51:00 PM",25.15,25.16,25.17,25.14,528.0,6,2024-05-06 20:51:00,67.54221723049652,HOLD,
PLTR.US_9,"May 6, 2024, 8:52:00 PM",25.16,25.16,25.17,25.15,538.0,6,2024-05-06 20:52:00,67.54221723049652,HOLD,
PLTR.US_9,"May 6, 2024, 8:53:00 PM",25.17,25.17,25.17,25.17,578.0,6,2024-05-06 20:53:00,70.14078436783807,HOLD,
PLTR.US_9,"May 6, 2024, 8:54:00 PM",25.15,25.22,25.22,25.15,772.0,6,2024-05-06 20:54:00,79.26917720296582,SELL,25.22
PLTR.US_9,"May 6, 2024, 8:55:00 PM",25.22,25.19,25.22,25.19,662.0,6,2024-05-06 20:55:00,65.9602728144857,HOLD,
PLTR.US_9,"May 6, 2024, 8:56:00 PM",25.18,25.18,25.18,25.17,451.0,6,2024-05-06 20:56:00,62.13513877804812,HOLD,
PLTR.US_9,"May 6, 2024, 8:57:00 PM",25.17,25.19,25.19,25.17,347.0,6,2024-05-06 20:57:00,64.40572034597213,HOLD,
PLTR.US_9,"May 6, 2024, 8:58:00 PM",25.18,25.16,25.18,25.15,497.0,6,2024-05-06 20:58:00,53.766159664412385,HOLD,
PLTR.US_9,"May 6, 2024, 8:59:00 PM",25.17,25.18,25.18,25.17,455.0,6,2024-05-06 20:59:00,58.76189456767975,HOLD,
PLTR.US_9,"May 6, 2024, 9:00:00 PM",25.17,25.12,25.17,25.12,434.0,6,2024-05-06 21:00:00,43.31629796271569,HOLD,
PLTR.US_9,"May 6, 2024, 9:01:00 PM",25.12,25.13,25.14,25.12,478.0,6,2024-05-06 21:01:00,45.92226447608588,HOLD,
PLTR.US_9,"May 6, 2024, 9:02:00 PM",25.13,25.13,25.13,25.12,390.0,6,2024-05-06 21:02:00,45.92226447608587,HOLD,
PLTR.US_9,"May 6, 2024, 9:03:00 PM",25.14,25.16,25.16,25.14,543.0,6,2024-05-06 21:03:00,53.65632733194033,HOLD,
PLTR.US_9,"May 6, 2024, 9:04:00 PM",25.16,25.15,25.16,25.15,573.0,6,2024-05-06 21:04:00,50.98280184006312,HOLD,
PLTR.US_9,"May 6, 2024, 9:05:00 PM",25.15,25.15,25.15,25.15,329.0,6,2024-05-06 21:05:00,50.982801840063125,HOLD,
PLTR.US_9,"May 6, 2024, 9:06:00 PM",25.15,25.18,25.18,25.15,506.0,6,2024-05-06 21:06:00,58.490656787868645,HOLD,
PLTR.US_9,"May 6, 2024, 9:07:00 PM",25.18,25.2,25.2,25.18,299.0,6,2024-05-06 21:07:00,62.682294589766315,HOLD,
PLTR.US_9,"May 6, 2024, 9:08:00 PM",25.2,25.17,25.22,25.17,662.0,6,2024-05-06 21:08:00,53.72992390698847,HOLD,
PLTR.US_9,"May 6, 2024, 9:09:00 PM",25.17,25.2,25.2,25.17,496.0,6,2024-05-06 21:09:00,60.01215434257284,HOLD,
PLTR.US_9,"May 6, 2024, 9:10:00 PM",25.2,25.19,25.2,25.19,399.0,6,2024-05-06 21:10:00,57.166222002950306,HOLD,
PLTR.US_9,"May 6, 2024, 9:11:00 PM",25.19,25.19,25.19,25.18,388.0,6,2024-05-06 21:11:00,57.1662220029503,HOLD,
PLTR.US_9,"May 6, 2024, 9:12:00 PM",25.2,25.15,25.2,25.15,785.0,6,2024-05-06 21:12:00,46.49454410436607,HOLD,
PLTR.US_9,"May 6, 2024, 9:13:00 PM",25.13,25.12,25.13,25.12,459.0,6,2024-05-06 21:13:00,40.28957217309755,HOLD,
PLTR.US_9,"May 6, 2024, 9:14:00 PM",25.12,25.1,25.12,25.1,585.0,6,2024-05-06 21:14:00,36.698022206377885,HOLD,
PLTR.US_9,"May 6, 2024, 9:15:00 PM",25.09,25.04,25.09,25.04,678.0,6,2024-05-06 21:15:00,28.356343984413158,HOLD,
PLTR.US_9,"May 6, 2024, 9:16:00 PM",25.03,25.03,25.04,25.02,632.0,6,2024-05-06 21:16:00,27.221931128522648,HOLD,
PLTR.US_9,"May 6, 2024, 9:17:00 PM",25.02,25.04,25.04,25.02,280.0,6,2024-05-06 21:17:00,30.28961815939437,HOLD,
PLTR.US_9,"May 6, 2024, 9:18:00 PM",25.04,25.02,25.04,25.02,517.0,6,2024-05-06 21:18:00,27.719145214459015,HOLD,
PLTR.US_9,"May 6, 2024, 9:19:00 PM",25.01,25.03,25.03,25.01,461.0,6,2024-05-06 21:19:00,30.942391299309975,HOLD,
PLTR.US_9,"May 6, 2024, 9:20:00 PM",25.03,25.03,25.03,25.01,453.0,6,2024-05-06 21:20:00,30.94239129930997,HOLD,
PLTR.US_9,"May 6, 2024, 9:21:00 PM",25.03,25.04,25.05,25.03,485.0,6,2024-05-06 21:21:00,34.47783397683913,HOLD,
PLTR.US_9,"May 6, 2024, 9:22:00 PM",25.05,25.07,25.07,25.05,710.0,6,2024-05-06 21:22:00,43.9476217906496,HOLD,
PLTR.US_9,"May 6, 2024, 9:23:00 PM",25.07,25.06,25.07,25.06,260.0,6,2024-05-06 21:23:00,41.73588684991101,HOLD,
PLTR.US_9,"May 6, 2024, 9:24:00 PM",25.06,25.06,25.06,25.06,216.0,6,2024-05-06 21:24:00,41.73588684991102,HOLD,
PLTR.US_9,"May 6, 2024, 9:25:00 PM",25.06,25.06,25.06,25.06,269.0,6,2024-05-06 21:25:00,41.73588684991101,HOLD,
PLTR.US_9,"May 6, 2024, 9:26:00 PM",25.07,25.09,25.1,25.07,528.0,6,2024-05-06 21:26:00,51.485148332272125,HOLD,
PLTR.US_9,"May 6, 2024, 9:27:00 PM",25.09,25.09,25.09,25.07,476.0,6,2024-05-06 21:27:00,51.485148332272125,HOLD,
PLTR.US_9,"May 6, 2024, 9:28:00 PM",25.1,25.08,25.1,25.08,417.0,6,2024-05-06 21:28:00,48.23013219373326,HOLD,
PLTR.US_9,"May 6, 2024, 9:29:00 PM",25.08,25.07,25.08,25.07,400.0,6,2024-05-06 21:29:00,45.09407924461721,HOLD,
PLTR.US_9,"May 6, 2024, 9:30:00 PM",25.07,25.06,25.08,25.06,715.0,6,2024-05-06 21:30:00,42.08402133019077,HOLD,
PLTR.US_9,"May 6, 2024, 9:31:00 PM",25.06,25.05,25.06,25.05,364.0,6,2024-05-06 21:31:00,39.20534218310298,HOLD,
PLTR.US_9,"May 6, 2024, 9:32:00 PM",25.06,25.05,25.07,25.05,340.0,6,2024-05-06 21:32:00,39.20534218310298,HOLD,
PLTR.US_9,"May 6, 2024, 9:33:00 PM",25.04,25.02,25.04,25.01,569.0,6,2024-05-06 21:33:00,31.406901872247076,HOLD,
PLTR.US_9,"May 6, 2024, 9:34:00 PM",25.03,25.04,25.04,25.01,445.0,6,2024-05-06 21:34:00,40.13881207426438,HOLD,
PLTR.US_9,"May 6, 2024, 9:35:00 PM",25.05,25.03,25.05,25.03,397.0,6,2024-05-06 21:35:00,37.51238012947298,HOLD,
PLTR.US_9,"May 6, 2024, 9:36:00 PM",25.04,25.08,25.08,25.04,547.0,6,2024-05-06 21:36:00,54.049351407565986,HOLD,
PLTR.US_9,"May 6, 2024, 9:37:00 PM",25.09,25.1,25.1,25.09,605.0,6,2024-05-06 21:37:00,58.84193418777105,HOLD,
PLTR.US_9,"May 6, 2024, 9:38:00 PM",25.1,25.12,25.12,25.1,424.0,6,2024-05-06 21:38:00,63.07794033869875,HOLD,
PLTR.US_9,"May 6, 2024, 9:39:00 PM",25.12,25.11,25.12,25.1,405.0,6,2024-05-06 21:39:00,59.698625566234995,HOLD,
PLTR.US_9,"May 6, 2024, 9:40:00 PM",25.1,25.08,25.11,25.08,479.0,6,2024-05-06 21:40:00,50.729928891566274,HOLD,
PLTR.US_9,"May 6, 2024, 9:41:00 PM",25.08,25.09,25.09,25.08,335.0,6,2024-05-06 21:41:00,53.30229046639289,HOLD,
PLTR.US_9,"May 6, 2024, 9:42:00 PM",25.09,25.1,25.1,25.09,389.0,6,2024-05-06 21:42:00,55.83850107848413,HOLD,
PLTR.US_9,"May 6, 2024, 9:43:00 PM",25.1,25.1,25.1,25.1,401.0,6,2024-05-06 21:43:00,55.838501078484136,HOLD,
PLTR.US_9,"May 6, 2024, 9:44:00 PM",25.1,25.09,25.1,25.09,425.0,6,2024-05-06 21:44:00,52.39526241669574,HOLD,
PLTR.US_9,"May 6, 2024, 9:45:00 PM",25.08,25.09,25.09,25.08,410.0,6,2024-05-06 21:45:00,52.39526241669574,HOLD,
PLTR.US_9,"May 6, 2024, 9:46:00 PM",25.11,25.14,25.15,25.11,1096.0,6,2024-05-06 21:46:00,65.32967395566784,HOLD,
PLTR.US_9,"May 6, 2024, 9:47:00 PM",25.14,25.17,25.17,25.14,629.0,6,2024-05-06 21:47:00,70.601546685819,HOLD,
PLTR.US_9,"May 6, 2024, 9:48:00 PM",25.18,25.17,25.19,25.17,458.0,6,2024-05-06 21:48:00,70.60154668581902,HOLD,
PLTR.US_9,"May 6, 2024, 9:49:00 PM",25.17,25.19,25.19,25.17,578.0,6,2024-05-06 21:49:00,73.81356149389333,HOLD,
PLTR.US_9,"May 6, 2024, 9:50:00 PM",25.19,25.21,25.21,25.19,253.0,6,2024-05-06 21:50:00,76.62308655571928,SELL,25.21
PLTR.US_9,"May 6, 2024, 9:51:00 PM",25.21,25.22,25.22,25.21,769.0,6,2024-05-06 21:51:00,77.92567323039147,HOLD,
PLTR.US_9,"May 6, 2024, 9:52:00 PM",25.22,25.26,25.26,25.22,511.0,6,2024-05-06 21:52:00,82.27207641148789,HOLD,
PLTR.US_9,"May 6, 2024, 9:53:00 PM",25.26,25.24,25.26,25.23,716.0,6,2024-05-06 21:53:00,74.23306534251527,HOLD,
PLTR.US_9,"May 6, 2024, 9:54:00 PM",25.24,25.25,25.26,25.24,517.0,6,2024-05-06 21:54:00,75.54720455018357,SELL,25.25
PLTR.US_9,"May 6, 2024, 9:55:00 PM",25.25,25.2,25.25,25.2,835.0,6,2024-05-06 21:55:00,58.99795620269082,HOLD,
PLTR.US_9,"May 6, 2024, 9:56:00 PM",25.21,25.22,25.23,25.21,498.0,6,2024-05-06 21:56:00,62.60253644946016,HOLD,
PLTR.US_9,"May 6, 2024, 9:57:00 PM",25.23,25.22,25.23,25.22,540.0,6,2024-05-06 21:57:00,62.60253644946016,HOLD,
PLTR.US_9,"May 6, 2024, 9:58:00 PM",25.21,25.21,25.21,25.21,436.0,6,2024-05-06 21:58:00,59.44105196572792,HOLD,
PLTR.US_9,"May 6, 2024, 9:59:00 PM",25.21,25.2,25.21,25.18,741.0,6,2024-05-06 21:59:00,56.31281906666479,HOLD,
